"text","label"
"Correlation of DNS logs surfaced a suspicious C2 domain secure-dns-relay.net resolving to malicious IP 129.148.119.209. Add these to the watchlist and deploy a custom detection rule in the SIEM for organization-wide monitoring.","create_ioc_alert"
"New IOC discovered during triage: SHA256 hash 413e1732bf79b56477e36f9113e8b77e61204c85c0b26bc009043a00d9106143 paired with C2 domain microupdate-check.co. Push both into the threat intelligence feed and author a SIEM rule to flag recurrence across the environment.","create_ioc_alert"
"The malware sample's SHA256 hash 98d940547b1ea273e04161942998f5fe9fbbcba7e1cea085b99aa7aa23a7fdde was confirmed malicious and linked to C2 domain secure-dns-relay.net. Update the threat intelligence feed with these IOCs and generate a SIEM rule for network-wide detection.","create_ioc_alert"
"The malware sample's SHA256 hash 6c568113cbc6669bafc974db1092bc2bf4a0e6c3f1646ec5bd71c464a2891567 was confirmed malicious and linked to C2 domain microupdate-check.co. Update the threat intelligence feed with these IOCs and generate a SIEM rule for network-wide detection.","create_ioc_alert"
"The dropped payload's SHA256 hash 1cc2e6e645dca3852decf787dac5c46a376c1f6fe2329ecf72739c521908de3a matches known malware communicating with malicious IP 102.170.194.206. Ingest into the threat intelligence feed and create a SIEM rule to detect similar activity.","create_ioc_alert"
"Traffic analysis revealed communication with malicious IP 89.12.247.27 tied to domain microupdate-check.co. Recommend adding these indicators to the watchlist and creating a custom detection rule to alert on future contact.","create_ioc_alert"
"Traffic analysis revealed communication with malicious IP 173.68.160.31 tied to domain telemetry-sync.info. Recommend adding these indicators to the watchlist and creating a custom detection rule to alert on future contact.","create_ioc_alert"
"The malware sample's SHA256 hash df5e67e67f9ff93ef48b5a9e06979789fca13b213f89dd25b807d13b825c8d10 was confirmed malicious and linked to C2 domain auth-portal-verify.org. Update the threat intelligence feed with these IOCs and generate a SIEM rule for network-wide detection.","create_ioc_alert"
"The dropped payload's SHA256 hash 00b52f4332de7b2ee1e4169e2768cc625894ac85c607092434e94bbd8adf88a7 matches known malware communicating with malicious IP 52.67.154.41. Ingest into the threat intelligence feed and create a SIEM rule to detect similar activity.","create_ioc_alert"
"Incident analysis yielded a novel SHA256 hash 52c5fb6317cda09ce18aa4d7e9c16cdd453e6eecaf850e780cded6574e12c13a communicating with a known C2 domain telemetry-sync.info. Ingest these indicators into the threat intelligence feed and deploy a custom detection rule.","create_ioc_alert"
"Correlation of DNS logs surfaced a suspicious C2 domain cloudsvc-relay.com resolving to malicious IP 96.64.137.188. Add these to the watchlist and deploy a custom detection rule in the SIEM for organization-wide monitoring.","create_ioc_alert"
"The dropped payload's SHA256 hash a472c2c985b9f5f2dd1aba1b956efb7141742c5dbf1b6c8334c8a5033185901e matches known malware communicating with malicious IP 2.209.12.60. Ingest into the threat intelligence feed and create a SIEM rule to detect similar activity.","create_ioc_alert"
"Correlation of DNS logs surfaced a suspicious C2 domain update-cdn-secure.net resolving to malicious IP 183.127.182.102. Add these to the watchlist and deploy a custom detection rule in the SIEM for organization-wide monitoring.","create_ioc_alert"
"Correlation of DNS logs surfaced a suspicious C2 domain backup-restore-svc.org resolving to malicious IP 201.183.245.140. Add these to the watchlist and deploy a custom detection rule in the SIEM for organization-wide monitoring.","create_ioc_alert"
"The malware sample's SHA256 hash 462fa41a2b951fd112b165ff145a5e093f9bcb11a9a40e4f4baeed5c56d434ef was confirmed malicious and linked to C2 domain secure-dns-relay.net. Update the threat intelligence feed with these IOCs and generate a SIEM rule for network-wide detection.","create_ioc_alert"
"Investigators identified a malicious IP 87.247.15.111 beaconing to C2 infrastructure alongside SHA256 hash 51f633efa6bf41d9e4c154fc48a201c52dab687f79656d91f8cb3a42dc4f6fcc. Add both to the watchlist and create a custom detection rule within the SIEM rule set.","create_ioc_alert"
"New IOC discovered during triage: SHA256 hash 7fbd40072331db69eb5a7c390da0f3c9d36992c6f565f8b288212bedc571b679 paired with C2 domain cloudsvc-relay.com. Push both into the threat intelligence feed and author a SIEM rule to flag recurrence across the environment.","create_ioc_alert"
"Traffic analysis revealed communication with malicious IP 191.226.164.69 tied to domain api-gateway-cdn.com. Recommend adding these indicators to the watchlist and creating a custom detection rule to alert on future contact.","create_ioc_alert"
"Analysts flagged a PDF with embedded suspicious JavaScript passing through the email gateway. Initiate sandbox routing to the detonation chamber, enabling dynamic analysis in an isolated environment prior to any safe execution decision.","sandbox_redirect"
"The web proxy quarantined a suspicious ISO attachment pending review. Route the suspicious payload to an isolated environment via Cuckoo for dynamic analysis to confirm safe execution.","sandbox_redirect"
"Unverified payload type detected: unverified installer from a spoofed vendor site, caught by the SEG (Secure Email Gateway). Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"The endpoint download filter intercepted a macro-enabled Word document with unknown intent. Recommend sandbox routing to a detonation chamber for dynamic analysis, preserving safe execution boundaries in an isolated environment.","sandbox_redirect"
"Analysts flagged a JavaScript-obfuscated email attachment passing through the web proxy. Initiate sandbox routing to the detonation chamber, enabling dynamic analysis in an isolated environment prior to any safe execution decision.","sandbox_redirect"
"Suspicious payload identified as a suspicious ISO attachment at the URL rewriting service. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"A suspicious PowerShell script attached to an email was intercepted by the URL rewriting service. Redirect it via sandbox routing to Cuckoo for dynamic analysis, ensuring safe execution within an isolated environment.","sandbox_redirect"
"web proxy flagged a suspicious payload: a PDF with embedded suspicious JavaScript. Execute sandbox routing to send the file to the detonation chamber for dynamic analysis in an isolated environment.","sandbox_redirect"
"The web proxy intercepted a macro-enabled Word document with unknown intent. Recommend sandbox routing to a detonation chamber for dynamic analysis, preserving safe execution boundaries in an isolated environment.","sandbox_redirect"
"A password-protected Excel file with malicious macros was intercepted by the email gateway. Redirect it via sandbox routing to Cuckoo for dynamic analysis, ensuring safe execution within an isolated environment.","sandbox_redirect"
"endpoint download filter flagged a suspicious payload: a PDF with embedded suspicious JavaScript. Execute sandbox routing to send the file to the detonation chamber for dynamic analysis in an isolated environment.","sandbox_redirect"
"Suspicious payload identified as a password-protected Excel file with malicious macros at the endpoint download filter. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"Analysts flagged a JavaScript-obfuscated email attachment passing through the SEG (Secure Email Gateway). Initiate sandbox routing to the detonation chamber, enabling dynamic analysis in an isolated environment prior to any safe execution decision.","sandbox_redirect"
"Unverified payload type detected: PDF with embedded suspicious JavaScript, caught by the email gateway. Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"Suspicious payload identified as a suspicious PowerShell script attached to an email at the SEG (Secure Email Gateway). Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"The web proxy quarantined a password-protected Excel file with malicious macros pending review. Route the suspicious payload to an isolated environment via Cuckoo for dynamic analysis to confirm safe execution.","sandbox_redirect"
"Analysts flagged a HTA file delivered via phishing email passing through the URL rewriting service. Initiate sandbox routing to the detonation chamber, enabling dynamic analysis in an isolated environment prior to any safe execution decision.","sandbox_redirect"
"Suspicious payload identified as a ZIP archive containing an unverified LNK file at the web proxy. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"Unverified payload type detected: ZIP archive containing an unverified LNK file, caught by the email gateway. Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"SEG (Secure Email Gateway) flagged a suspicious payload: a macro-enabled Word document. Execute sandbox routing to send the file to the detonation chamber for dynamic analysis in an isolated environment.","sandbox_redirect"
"A PDF with embedded suspicious JavaScript was intercepted by the URL rewriting service. Redirect it via sandbox routing to Cuckoo for dynamic analysis, ensuring safe execution within an isolated environment.","sandbox_redirect"
"The web proxy intercepted a PDF with embedded suspicious JavaScript with unknown intent. Recommend sandbox routing to a detonation chamber for dynamic analysis, preserving safe execution boundaries in an isolated environment.","sandbox_redirect"
"Unverified payload type detected: ZIP archive containing an unverified LNK file, caught by the web proxy. Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"Unverified payload type detected: unverified installer from a spoofed vendor site, caught by the SEG (Secure Email Gateway). Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"email gateway flagged a suspicious payload: a password-protected Excel file with malicious macros. Execute sandbox routing to send the file to the detonation chamber for dynamic analysis in an isolated environment.","sandbox_redirect"
"A suspicious PowerShell script attached to an email was intercepted by the web proxy. Redirect it via sandbox routing to Cuckoo for dynamic analysis, ensuring safe execution within an isolated environment.","sandbox_redirect"
"The email gateway intercepted a PDF with embedded suspicious JavaScript with unknown intent. Recommend sandbox routing to a detonation chamber for dynamic analysis, preserving safe execution boundaries in an isolated environment.","sandbox_redirect"
"Suspicious payload identified as a ZIP archive containing an unverified LNK file at the URL rewriting service. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"Unverified payload type detected: suspicious ISO attachment, caught by the endpoint download filter. Direct sandbox routing to Cuckoo for full dynamic analysis, keeping execution confined to an isolated environment.","sandbox_redirect"
"The endpoint download filter quarantined a password-protected Excel file with malicious macros pending review. Route the suspicious payload to an isolated environment via Cuckoo for dynamic analysis to confirm safe execution.","sandbox_redirect"
"Suspicious payload identified as a password-protected Excel file with malicious macros at the web proxy. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"Suspicious payload identified as a suspicious PowerShell script attached to an email at the URL rewriting service. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"The URL rewriting service quarantined a JavaScript-obfuscated email attachment pending review. Route the suspicious payload to an isolated environment via Cuckoo for dynamic analysis to confirm safe execution.","sandbox_redirect"
"URL rewriting service flagged a suspicious payload: a HTA file delivered via phishing email. Execute sandbox routing to send the file to the detonation chamber for dynamic analysis in an isolated environment.","sandbox_redirect"
"Analysts flagged a suspicious PowerShell script attached to an email passing through the URL rewriting service. Initiate sandbox routing to the detonation chamber, enabling dynamic analysis in an isolated environment prior to any safe execution decision.","sandbox_redirect"
"Suspicious payload identified as a JavaScript-obfuscated email attachment at the endpoint download filter. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"The email gateway quarantined a HTA file delivered via phishing email pending review. Route the suspicious payload to an isolated environment via Cuckoo for dynamic analysis to confirm safe execution.","sandbox_redirect"
"Suspicious payload identified as a ZIP archive containing an unverified LNK file at the endpoint download filter. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"Suspicious payload identified as a PDF with embedded suspicious JavaScript at the endpoint download filter. Recommend sandbox routing to the detonation chamber to perform dynamic analysis before allowing safe execution on any endpoint.","sandbox_redirect"
"A PDF with embedded suspicious JavaScript was intercepted by the URL rewriting service. Redirect it via sandbox routing to Cuckoo for dynamic analysis, ensuring safe execution within an isolated environment.","sandbox_redirect"
